664:0.17188083 -0.7735762 1.2106111 0.51039064 -0.53583777 1.1377542 0.5634396 -0.08440627 0.9290722 -0.0009279494
93:0.4078097 -0.7469754 0.9112127 0.29197147 -0.80456305 -0.06571927 0.0138224065 -0.45148155 0.11141999 -0.30041772
158:0.17654993 0.28938514 1.0657743 -0.10312079 -0.8095259 -0.19903398 -0.24294807 0.537048 -0.44391617 -0.52162296
458:-0.025861505 -0.9031981 0.6200834 -0.085817315 -0.91507685 0.31262147 0.076010056 0.2619164 0.5720911 0.06801675
997:0.12899911 -0.81376743 0.0783941 0.43057108 -0.35480046 1.0959663 0.56546587 0.17343456 0.9473268 -0.066420764
182:0.19603673 -1.0235398 0.67797375 0.5891195 -0.3137963 0.27336508 0.1629146 0.5760489 0.44210103 -0.35496855
147:0.23924342 -0.38998684 -0.10154361 0.32777882 -0.4861459 -0.1254498 0.38352183 0.13996482 0.439383 -0.22863905
616:0.7642365 -0.059035815 0.5016345 0.48035267 -0.7266159 -0.6726044 -0.51706797 0.29740825 0.062327337 0.037412327
589:0.058561757 0.21525328 -0.24494766 -0.37153348 0.0013814699 -0.26105672 0.4838995 -0.10828302 -0.23603049 0.039685793
544:-0.0852706 -1.2397949 0.52060527 -0.21845478 -1.0121086 0.22659653 0.04014188 -0.42117503 0.36230347 -0.25010446
436:-0.059914056 -1.0676728 0.41746914 -0.23005037 -0.5762558 0.4119827 0.078916214 -0.33172366 0.30050093 -0.2810439
862:0.40220904 -0.7859499 0.2267139 0.633664 -0.060074877 0.8456793 0.14243539 0.50940293 0.62433696 0.028379787
836:0.21452582 -0.6973793 1.2537707 -0.07064292 -0.28717798 0.018953463 0.4847464 -0.5552662 0.5943159 -0.09660658
697:0.31072298 -0.7019727 0.530243 0.26603612 -0.3171795 0.77690804 0.5341763 -0.1780599 0.58665836 -0.118715644
12:0.6165072 -0.19531 1.3175291 0.24953498 -0.51723975 -0.12996356 0.46536654 -0.6561921 0.5947438 -0.18308486
223:0.3209639 0.31319577 -0.59562725 0.13112456 -0.32570222 0.054284096 0.25420997 -0.11280022 0.048797373 -0.33451104
541:0.35355705 0.39099967 -0.404187 -0.20007029 -0.06492462 0.23322766 0.21629836 -0.32371274 0.32583797 0.14751162
66:0.53510284 -0.76463777 2.0739956 0.33791462 -0.5003022 -0.09749412 0.7508019 -0.66399467 1.0433829 -0.18604106
216:0.4799741 0.034789965 0.34040877 0.405427 -0.89793557 -0.45147333 -0.016167529 -0.43411264 -0.17353085 -0.21262722
89:-0.088230155 -0.97502226 0.22850078 -0.46877444 -0.35209155 0.19573455 -0.1784652 -0.5451057 0.3031064 -0.47872785
963:1.1223725 -0.44162726 0.45722342 -0.5061124 -0.31370384 0.3964846 -0.7313604 0.4057097 0.18902488 0.65787846
925:0.6381354 -0.7606626 0.8086453 -0.39723128 -0.14330132 0.9315849 -0.6378082 0.5577911 0.46777058 0.693906
608:0.25446737 0.40038514 -0.35698196 -0.009462373 0.40008527 -0.14658186 0.28313115 0.015724273 0.4907806 -0.24092612
124:0.31144866 -0.8636823 0.3359891 0.92532176 -0.123687096 1.0046905 0.7629548 0.2705696 0.94285214 0.04870275
84:0.42510113 -0.46664152 0.0969883 0.5581815 -0.008939891 0.5779297 0.15164103 0.5586501 0.8042713 0.14959402
833:0.5558727 -0.81349105 1.3686697 0.780312 -0.45907363 0.45138815 0.70878726 -0.7875304 0.5484217 -0.07182066
638:0.27608663 -0.7352873 0.63560396 0.3935086 -0.031120824 0.6363578 0.35957953 0.34421313 0.39183283 -0.40513638
8:0.63635695 -0.9591431 1.4593899 0.3502101 -0.82387924 -0.08219663 -0.010082197 0.0020244569 -0.017731346 0.45566168
73:0.16085455 -0.2515833 0.35244095 0.24670114 -0.037172843 -0.05677786 0.10574738 0.7508878 0.42077756 0.15143439
941:0.72368985 -0.23736311 0.4280333 -0.39344394 0.021265566 0.18676944 -0.6624505 0.09635135 0.1298125 0.45138294
620:0.13983902 -0.7785754 0.39630637 0.1182433 -0.23847525 0.50662136 0.18427579 -0.36193466 0.7343337 0.025275417
307:0.25737393 -0.47163084 -0.8073744 0.21609604 -0.20525418 0.18322863 0.16090105 0.5666076 1.0676439 -0.13050455
981:0.23678029 -0.7334034 1.5176649 0.6614556 -0.8082137 0.884719 0.81929255 -0.27246553 0.85436493 0.20944045
678:0.11772362 0.02499386 -0.37480095 -0.05441514 -0.008268362 0.27938953 0.26708832 0.32851416 0.78252685 0.14771806
501:0.17458707 -0.47290373 -0.6205359 0.42836916 -0.46009505 0.35158053 0.2648902 0.2933443 0.8915168 -0.024234425
519:0.25060564 -0.5208111 0.78116 -0.035486355 -1.0805207 -0.112608045 -0.05043437 -0.47539052 0.18235272 0.030295165
276:0.14654383 -0.40324447 0.71071583 0.14544313 -0.95936763 -0.019975493 -0.4466963 0.30465746 -0.298562 -0.743418
164:0.19109371 -0.58431107 -0.32384735 -0.09792406 -0.29075652 0.2425089 -0.27602592 0.023511227 0.55499417 -0.18652405
170:0.1986366 -0.3279815 0.2915249 -0.15876405 -0.841913 -0.33589205 -0.1412074 -0.38511178 0.11909984 -0.30073476
425:0.31818217 -0.5881482 -0.123936854 0.2448351 0.10148254 0.48133978 0.09949396 0.8546291 0.517409 -0.08873765
813:0.61132306 -0.6681483 1.1714953 0.95153016 -0.83330894 1.1418481 0.47882503 -0.070031956 0.6471264 0.21894129
78:0.4399562 -0.81169105 0.49960628 0.5766457 0.07832514 0.59070617 0.6583581 -0.23241013 0.8928455 -0.32338873
881:0.6210538 -0.5581794 1.4412562 0.8196998 -0.6093976 0.71332765 0.33800602 -0.18856384 0.1262467 0.37207773
526:0.53452253 -0.77828366 -0.3105108 0.29064462 -0.46106938 0.5352879 0.0842316 0.19229846 0.70018625 0.31125283
794:0.18947966 -1.4376639 0.65163183 0.7168379 -0.7083571 1.8402061 0.15205963 0.16757709 1.2927228 1.0652
649:0.8399409 -0.39334655 -0.66175604 0.36702967 -0.42713922 0.8506516 0.24612303 0.20416814 0.94675493 0.23339073
993:-0.27587608 -1.2613883 0.62956196 0.39957556 -0.20657125 1.3559294 0.6359832 0.24287438 1.3783904 0.4667084
447:0.016624602 -0.6042724 0.45899105 0.6271285 -0.33425713 0.20181139 0.03901285 0.26257712 -0.1131775 0.0072512724
952:0.7717447 -0.44176388 0.16410786 -0.2510094 0.080912486 0.073645316 -0.674727 0.21719791 0.07667051 0.29581815
461:0.2705753 -0.65688956 -0.06702359 0.41801235 -0.311302 0.43063566 -0.0040799626 0.609267 0.3725975 -0.27759534
324:0.6989115 -0.42347735 -0.1915282 0.41076735 -0.2086983 0.3426842 0.09665483 0.23834182 0.36755335 0.03583272
332:0.17108871 -0.74210435 0.5390267 0.040725898 -1.2488642 0.0677132 0.39362335 -0.6866887 0.4657962 0.17503826
175:0.24029848 -0.3376375 -0.37069196 0.36732748 -0.6407282 -0.095107935 0.40496108 -0.104763776 0.5148256 -0.13550535
19:0.43752992 0.1709278 0.25980946 -0.078551985 -0.6128345 0.21844125 0.6339312 -0.45231906 -0.7723857 -0.22242902
313:0.9456678 -0.52843684 1.1438758 0.693746 -0.49839914 -0.22988072 -0.2363722 0.3034276 -0.27812877 0.51558375
918:1.1622225 -0.41876942 0.25803703 -0.31345117 -0.14228487 0.5650415 -0.9854047 0.77972573 0.30132088 0.65940887
724:0.42924878 -0.21886635 1.0325459 0.37227046 -0.50983566 -0.15712613 0.45796883 -0.41046885 0.58581024 -0.23730272
362:0.4749468 -0.21311606 0.55764264 0.41762742 -0.6512097 -0.60181594 -0.40095463 0.4348501 -0.032030284 -0.24712898
265:0.018413804 0.048368238 -0.3699908 0.19469011 -0.10516753 0.36421502 0.0065328376 1.0284368 0.19354317 -0.47001022
806:0.47383893 -0.8171191 0.30867264 0.53085285 -0.26933005 0.5087851 0.4074265 0.27639464 0.96230805 0.037351746
100:0.10211047 -0.6757029 0.921091 0.33927175 0.2774092 -0.031006478 0.39399585 -0.10117336 1.0035249 -0.8048394
732:0.3269318 -1.0648484 1.7047344 0.70733666 -0.43147352 1.4472578 0.97539616 0.0038812263 1.3042264 0.32680345
23:0.18787083 -0.74596316 0.39267045 -0.12748864 -0.9088021 -0.35531884 -0.4873949 -0.28373882 0.17432262 -0.57683253
433:0.47117144 -0.76323724 0.7872931 0.29520255 -0.8981234 0.026680585 0.10918011 -0.1421588 0.16111033 -0.17556311
62:-0.0075234463 0.124639094 0.20633727 -0.2300812 0.55271554 0.16516784 -0.04629059 0.47487003 -0.15336938 -1.1726387
552:0.22817294 -0.07165465 0.563503 -0.34316036 -0.77457607 -0.34034014 -0.46260133 0.06754492 -0.14905386 -0.6213453
321:0.22913823 -0.7512798 -0.3912549 0.563212 -0.31894773 0.32802007 0.3330107 0.8558713 0.7332046 -0.08331111
580:0.51179564 -0.7336939 0.23995945 0.22601682 -0.2187753 0.33301702 -0.27499756 0.39976996 0.37599647 -0.08685518
929:0.95715624 -0.24231356 -0.18270084 -0.6642439 -0.18746328 0.904362 -0.639915 0.220419 0.7401973 0.37250632
537:0.35887903 -0.8938346 -0.18230979 0.559631 -0.4779701 0.110610165 -0.14659373 0.15487005 0.35732734 -0.39895594
135:0.2941541 -0.3255139 1.3003205 0.37239766 -0.010674436 -0.27438506 0.13889351 -0.59338516 0.49073 -0.6480473
896:0.272403 -0.9360777 -0.050012562 0.4209933 -0.26920965 0.97951066 0.5623354 0.25574258 1.0417134 0.7688695
128:0.6072523 -0.915136 -0.48401996 0.5962297 -0.012479263 0.93314564 -0.15258867 -0.20817466 0.6980962 0.56587046
4:0.4223035 -0.78911865 0.3454533 0.6012063 -0.41711152 -0.12037202 -0.32072148 0.0956471 0.18189053 -0.6288753
869:0.13386707 -0.67706686 0.27433324 0.4173216 -0.3926067 0.63177335 0.25206682 0.1353572 0.8181995 -0.05607193
121:0.19608666 -0.53805524 -0.17590272 0.19836625 -0.18640265 0.28860924 -0.00075143477 0.6652514 0.69158006 0.18210916
343:0.65045834 -0.85252166 1.2915181 0.5861241 -0.94866115 0.19567122 -0.028802058 0.2519439 -0.41515613 0.42304376
404:0.41281557 -0.9887713 0.30481085 0.18602051 0.032142974 0.6175156 0.06822201 0.26941234 0.79483736 0.28003156
523:0.1686682 -0.51989967 -0.37152568 0.37896314 -0.023786906 0.25725737 0.31115827 0.8921561 0.82937145 0.1285247
829:0.6261379 -0.45406994 0.95120436 0.5620325 -0.23410454 0.23976226 0.40900123 -0.5303171 0.22267045 0.17407489
88:0.5607632 -0.16346258 1.167397 0.5707619 -0.49300167 -0.25321978 0.6819273 -0.65604806 0.47400743 -0.039344147
598:0.5832933 -0.18999785 -0.44167325 0.28507888 0.007764814 0.30291033 0.30617207 0.22311592 0.31346986 0.20116028
421:0.40743583 -0.6863041 0.83860606 0.32379615 -0.5361991 -0.24450682 -0.40079126 0.35781002 0.0067833033 0.24217574
702:0.78850436 -0.43306115 -0.45488575 0.15672812 -0.16159678 0.71776706 -0.035979144 0.053916153 1.0143746 0.33641648
450:0.2490505 -0.77878296 0.44929707 0.46109042 -0.5003839 -0.033036444 -0.017025718 -0.029859 -0.005254706 -0.39349642
77:0.7634769 -0.8546503 -0.5668205 0.5821152 -0.47464892 1.092221 0.13743313 -0.104545854 1.0290405 0.48131758
415:0.63635695 -0.9328568 0.60795915 0.2775344 -0.9886745 -0.06689254 -0.46978822 -0.29363024 0.029206121 -0.18181
40:0.15432154 -0.78578985 0.39754602 0.5344891 0.21732852 0.33430466 0.24114943 0.36981958 0.785519 -0.38496587
534:0.11879478 -0.6410841 -0.118186966 0.48527682 -0.22323334 0.10675537 -0.18662962 1.0298648 0.38826355 -0.23878962
955:1.0752789 -0.26594064 -0.18323362 -0.11382444 0.25671795 0.69212824 -0.7940518 0.34882647 0.47319698 0.43378735
985:0.0775203 -1.3221785 0.1570929 0.38854912 -0.8114 1.4439311 0.4492859 0.19875106 1.4077662 0.67403746
593:-0.10864489 0.23321272 -0.14995627 -0.28571275 0.03450542 -0.36468148 0.58329296 0.33802783 0.23083957 0.3919233
674:0.6288342 0.021215828 0.021931246 -0.4513181 -0.51418984 0.15434271 -0.1549433 -0.56223494 0.4238313 0.10235709
318:0.0032827102 0.20551218 -0.059286717 -0.1912466 -0.0020743436 -0.5012886 0.49528024 0.28746063 0.10792634 0.5582757
378:0.14382073 -1.1143657 0.6340869 0.5239918 -0.6231704 0.18451421 -0.2404635 0.09130852 -0.0978262 -0.34659383
798:0.08477601 -0.79263294 1.1568248 -0.23052545 -0.24816729 0.3243626 0.29050317 -0.6087558 0.42612544 -0.29833946
418:0.14954638 -1.2266461 -0.047211155 0.361379 -1.0571295 0.21742655 0.1110679 0.23357026 0.13204774 0.033425532
373:0.1327167 -0.5834467 -0.6081178 0.060905974 -0.40264934 0.30420423 -0.0044907397 0.27372855 0.7432614 -0.18718983
110:-0.10498602 0.04921519 -0.06797467 -0.44379398 0.08375752 -0.34947965 0.71369356 0.25098225 -0.03243779 0.28767467
762:0.26066762 -0.15097365 1.3017919 0.17982943 -0.18570326 -0.25770584 0.215683 -0.38299972 0.40658784 -0.797363
469:0.037892193 -0.9530913 0.15817209 0.36408886 -0.40855825 0.22205414 0.22087036 0.48936275 0.5024321 -0.33452883
990:-0.053706504 -1.0205343 1.2038505 -0.31509 -0.5911025 1.2632903 0.40168527 -0.69449484 0.5574273 -0.22713438
783:0.6734279 0.1631057 1.070532 0.5312714 0.03628933 -0.5089333 -0.12457405 0.20823905 0.19628142 -0.27768007
504:0.1278293 -0.6475741 0.59344256 -0.8946152 -0.7961705 0.31313485 0.064684026 -0.9462159 0.29188058 -0.18595573
475:0.06520343 -0.2175763 -0.4395827 0.3647416 -0.4506366 -0.21688302 0.01380594 0.56242746 0.5570501 -0.39537102
931:0.7768377 -0.4262913 -0.26191223 -0.5397101 -0.06449785 0.93664527 -0.65878034 0.33477148 0.73678285 0.2729501
295:0.18992254 -1.0069286 0.46726528 0.4558238 -0.75707746 0.30349573 0.2374474 0.033963382 0.31465054 0.013799754
944:0.6384189 -0.4533274 -0.06285693 -0.38128448 0.02842836 0.6420553 -0.6440471 0.6908236 0.7579839 0.3293077
914:0.8596943 0.11428661 0.23748328 -0.009479718 -0.04812889 0.22558753 -0.6916211 0.638346 0.21754006 0.35762617
716:0.07418111 -0.5431945 0.5017626 0.19648775 -0.16236116 0.9474872 0.5001431 -0.4851565 1.0500935 0.18950376
320:0.43555692 -0.5340505 -0.54482514 0.07357054 -0.70579696 0.62765735 0.30672988 -0.32974795 0.93358725 0.29870817
743:0.57757324 -0.19363745 1.4034822 0.41134936 -0.156832 -0.27338064 0.5098625 -0.63442564 0.7659429 -0.48279253
681:0.5599473 -0.5852517 -0.2695855 0.0011971472 -0.46103197 0.92454433 -0.030475743 0.41152304 0.9442208 0.25690883
717:0.1458246 -1.0294961 -0.028918201 0.2375945 -0.5414887 0.29530498 0.30492944 0.009631024 0.38864756 0.29794914
481:0.01354644 -0.6704913 -0.1988759 0.30235675 -0.74670714 -0.04692902 0.20278652 -0.19066289 0.5586931 -0.30785504
15:0.22958995 -0.7212992 0.81869453 -0.20706968 -0.8672151 -0.058604993 -0.22491337 -0.32242092 0.2439565 -0.27808663
549:0.73013556 -0.4491889 -0.42138386 0.30767372 -0.3292193 0.55837893 0.25948507 0.27314183 0.86197454 0.32717612
269:0.21165973 -1.0842053 0.09061724 0.55804366 -0.5896585 0.41306174 0.19045773 0.34171495 0.53335214 0.0037406867
920:0.44723004 0.3471702 0.13152583 -0.32935116 0.019468043 0.4754686 -0.40259612 0.58020115 0.2673118 0.13253655
486:0.6335395 -0.39210796 1.0510685 0.5614115 -0.95906466 0.15784995 0.11323098 0.063551456 -0.06798468 0.1210604
11:0.10827341 0.014127734 0.17531392 0.13244912 0.038368616 0.42119193 0.16770713 0.72240627 -0.64188653 -0.45371836
104:0.3853639 0.26412174 0.49725777 0.121435285 -0.15936588 -0.10626593 0.20054121 -0.5774291 -0.095025554 -0.83928615
892:0.4860861 -0.5907665 0.15571938 0.66237694 0.037473366 0.662872 0.05292425 0.43335947 0.28905672 -0.14154832
851:0.36861297 -0.607594 -0.07425315 0.55288756 -0.1136425 0.50918704 0.46355298 0.07931281 0.63675255 -0.13527787
90:0.17895764 -0.63617146 0.5430004 0.3526798 0.03407601 1.0121175 0.6331245 0.45883206 0.9380313 0.13538784
556:0.32408357 -0.38830343 -0.48912773 0.26854357 -0.21590856 0.4979921 0.14605154 0.26825604 0.7932452 0.2687114
9:0.010909422 -0.793761 1.2834444 0.0687335 -0.1182663 -0.2923433 0.2757519 -0.64477015 0.96421105 -0.9963495
141:0.22918822 0.031262983 0.084289655 -0.07439155 0.5035227 0.35001504 0.121717274 0.20116642 -0.43901968 -1.0880513
181:0.24430382 -0.17995834 0.7563609 -0.03471991 -0.985187 -0.4843792 -0.36090252 -0.25035977 -0.14548573 0.021706276
802:0.095146306 -0.115150265 1.086528 0.11536653 0.35351413 0.005918872 0.21063232 0.02510251 0.47469923 -0.9674018
132:-0.064590625 -1.2375871 0.24351443 0.2881703 -1.2356229 -0.20489968 -0.18581024 -0.10525785 0.4023641 -0.30447742
870:0.5445361 -0.40307543 1.2583159 0.499456 -0.6938866 0.65507853 0.16176704 -0.24700364 0.006534402 0.385641
746:0.47886604 -0.49887648 -0.27540055 -0.5324057 -0.5505977 1.1090833 -0.6492769 0.10900543 0.98502797 0.8572408
751:0.87416923 -0.5328452 -0.29174837 0.27698883 -0.579321 1.0151879 0.24681044 -0.16621906 0.96864974 0.63461953
201:0.20308246 -0.8869895 1.1557028 -0.072977304 -0.3952587 0.31046537 -0.19712089 0.4439456 0.161454 0.07755165
706:0.23021966 -1.0917976 0.9746018 0.6375295 -0.63775706 1.3515524 0.658271 -0.23333684 1.0343776 0.51220787
44:0.0067363204 0.02132689 0.73457474 -0.4387848 -1.057962 -0.08610034 -0.066498175 -0.18289284 -0.20458768 -0.49108133
236:-0.1238404 0.036050446 0.6696297 0.04857824 -0.40844658 0.41632718 0.10306704 0.87098515 -0.54762435 -0.5016137
959:0.5834283 -0.3761202 0.19385073 -0.37847397 -0.032963827 0.7143809 -0.44236073 0.74835443 1.2696457 0.4526314
385:0.62026703 -0.5785261 -0.35528564 0.40657455 -0.13821289 0.42771977 0.1823826 0.59915996 0.76467186 -0.055309303
33:-0.09854333 -0.5154167 0.11030027 0.2599608 0.15890746 0.06274161 0.0069518727 0.6152989 0.07005604 -0.12375833
117:0.33019975 -0.43980587 -0.20087202 0.5468679 -0.15453011 0.5859071 0.707405 -0.09992368 0.86512583 -0.24169837
904:0.52554595 0.5922472 -0.09895177 -0.41722688 -0.04412159 0.4726875 -0.19864307 0.07186281 0.6592967 0.3128811
273:-0.013701637 -0.00887738 0.017210273 0.07325917 -1.1039594 -0.12366166 -0.036584277 0.070415184 0.14308022 -0.48228887
908:0.448755 0.6356204 0.031950444 -0.5251483 -0.06650655 0.6227631 -0.18875277 0.24673496 0.7770597 0.3582742
567:0.55975443 -0.5238404 -0.29885462 0.34273952 -0.26886153 0.589074 0.24353479 0.08207345 0.55943996 0.27298728
650:0.12208491 -0.95793366 0.83619446 0.52322996 0.31656894 0.42041314 0.49440262 0.48450357 0.8244433 -0.30463028
497:0.32339776 0.06371048 -0.29596907 0.25428113 -0.18051846 0.06914608 -0.3254296 0.6979081 0.040334344 -0.46727252
197:0.44083247 -0.7921631 0.3891304 0.17823288 -0.8194433 0.40890563 0.1593027 0.2302301 0.41247714 0.115779944
966:0.5750682 -0.073231354 0.42963746 -0.5270018 -0.37697 0.5525237 -0.312623 0.530085 0.7067063 0.41817838
492:0.6393392 -0.29874367 -0.43335122 0.40670183 -0.14621763 0.3708187 -0.1502389 0.044327725 0.16760927 -0.08365725
346:0.57061344 -0.5650566 -0.17493322 0.24895374 -0.36608848 0.16542916 0.33228585 0.45982236 0.3994691 -0.07155201
670:0.58337647 -0.22251788 -0.34428015 0.015603092 0.0071961433 0.8876745 -0.09659334 0.40849453 1.0700715 0.55623347
613:0.3565365 -0.8516669 0.76593345 0.63809705 0.56125003 0.26795447 0.16499244 0.57541656 0.6857549 -0.34281242
280:-0.15813047 -0.5259905 -0.116380185 0.039589744 -0.6269047 -0.30274445 -0.14209715 0.4310726 0.25644922 -0.7647207
840:0.6357293 -0.6343309 1.450779 0.77625924 -0.8069794 0.751073 0.66625106 -0.33976233 0.37452403 0.4942309
919:0.61304116 0.3937931 0.0040611085 -0.25573194 0.09464809 0.34322712 -0.23613235 0.21314546 0.05110994 0.21790372
936:0.9583237 -0.44798386 -0.08465812 -0.40752062 0.028842798 0.99827856 -0.90432453 0.6058952 0.86680853 0.4812008
787:0.653049 -0.63474226 -0.34802282 0.10424481 -0.10469991 0.6844823 0.37826347 0.4446852 0.9250374 0.061905704
287:0.2355874 -0.85835403 -0.019126546 0.6796197 -0.56401676 0.2687231 0.25873166 0.34865764 0.3224526 -0.3691216
668:0.7840097 -0.3779508 -0.20130357 -0.25574672 -0.12287221 0.8032223 -0.2237809 0.5989163 1.097224 0.5798982
454:-0.14066117 -0.5123197 0.0151513545 -0.48678875 -0.06015425 0.39479035 0.7374704 0.4459945 -0.7494733 -0.17264588
627:0.2829998 -0.48803514 0.0950054 0.34582368 -0.13587156 0.27122077 0.46204454 -0.04718416 0.67510897 -0.22406514
466:0.14579657 0.17927557 0.31873414 -0.23519869 -1.1902528 -0.24807695 -0.23359913 -0.30347535 -0.10118333 -0.51726013
351:0.43509528 -0.7096499 0.5425248 0.66467696 -0.47104678 -0.149607 -0.42773286 0.30203402 -0.2891123 -0.35883048
585:0.54956275 -0.04356132 0.1255042 0.53091216 -0.6347327 -0.07014987 -0.15697388 -0.069673784 -0.2795009 -0.5590377
692:0.14395997 -0.7057722 1.2481426 -0.057902265 -0.7494249 1.069069 0.4440429 -0.6361799 0.6591608 -0.009693753
540:0.1475579 -0.6233556 0.30615824 0.19365357 -1.0956824 -0.51403135 -0.355162 -0.04135222 0.37788752 -0.4570872
407:0.3658747 -0.49317306 0.019803954 -0.04994663 -1.1971692 0.3159413 0.55229765 -0.8219299 0.49376062 0.1836382
291:0.24660724 -0.8697067 0.6730839 -0.09322973 -1.107993 0.26654366 0.4424625 -0.26442114 0.5788159 0.26640925
948:0.7317024 -0.40000218 0.017482286 -0.23219506 -0.014052265 0.5482994 -0.45827615 0.56188935 0.6595044 0.1450091
866:0.19586527 -0.2235448 -0.19729257 0.21395299 -0.008830209 0.2547536 0.4050495 0.018254185 0.71743983 -0.18249352
262:0.4956275 -0.25547668 0.3964828 0.4835924 -0.25553656 -0.26384643 -0.2970738 0.67708695 0.14075631 0.032097474
470:0.64724874 -0.7528162 1.2088126 0.60526735 -0.8769419 0.4304559 0.74885505 -0.1039737 0.18143116 0.3902644
298:0.2406799 -0.9590817 -0.6085977 0.38709733 0.04336748 0.5398144 -0.00919075 0.34976706 0.33294532 -0.08514158
186:-0.25658482 0.1217298 0.96444577 -0.18999423 -0.67286664 0.21334502 0.0140513955 0.7251973 -0.51681715 -0.76449704
769:0.48446625 -0.91248447 -0.14193623 0.22687545 -0.2525843 0.9915356 0.04221061 0.17654437 0.9118534 0.20871055
227:-0.1349488 -0.6662033 0.30278713 -0.54844254 -1.2642663 -0.20304309 -0.37110388 -0.05680965 -0.21932338 -0.9653496
250:0.8609144 -0.47302496 1.0769314 0.5468042 -1.1843232 0.11390923 0.23095445 -0.14594647 -0.09059816 0.22637165
392:0.526127 -0.38053584 0.027222965 0.34269607 -0.5808076 0.26706007 0.35246283 -0.15710744 0.55328137 0.009815702
588:0.75284 -0.11800359 0.07807697 -0.28168464 0.17923193 -0.84678626 -0.00016752274 0.18211883 -0.39322636 0.39267045
22:-0.07837426 -0.20087066 -0.008535716 -0.1548738 -0.7675826 -0.15437293 -0.1818009 0.20554851 0.09758119 -0.728864
329:0.23804706 -0.6437483 0.369889 -1.1557136 -0.07016469 -0.4629638 0.4445598 -0.06790168 -0.328002 0.22964622
988:0.38438123 -0.7167011 -0.3109933 0.6651542 -0.15275256 0.5174858 0.25495705 0.2866742 0.14262398 -0.41345102
